id,lat,lng,expected_load,load,status
pole_59,28.59842169287798,77.21948425418087,223.9575121072909,202.27390699948114,normal
pole_60,28.660483601961865,77.11142151191751,202.02937162341038,194.17175770241215,normal
pole_61,28.493523096952106,77.09198646836902,192.9066136347526,178.20774125764575,normal
pole_62,28.770649154430167,77.0147922866897,67.8248887593844,73.94923735415084,normal
pole_63,28.422726211369223,77.1120318100411,89.27266863325511,95.54001876217976,normal
pole_64,28.597718984297405,77.35406899589525,234.17720038407677,587.5095930836744,normal
pole_65,28.88493078222112,76.97573846384853,148.99523153942738,396.4508236558023,normal
pole_66,28.737314908888475,77.39918683501537,50.51209416536573,45.71194036856986,normal
pole_67,28.610981053753843,77.25082692022448,160.53175429177904,171.68194133310868,normal
pole_68,28.47808873273712,76.84117895443298,209.17234517284155,196.45047315550536,normal
pole_69,28.720556429826836,76.96250451689926,189.6707787472013,196.11723482165132,normal
pole_70,28.69878237579712,76.9761046762233,58.79512037482457,142.05753089891797,normal
pole_71,28.609457384953032,77.36332667821664,53.10661830044574,58.337624270951345,normal
pole_72,28.6706510099521,76.8891711694415,95.1751870134053,100.2894138952506,normal
pole_73,28.566237381631375,77.10657439324848,125.00389185599352,123.8473263809508,normal
pole_74,28.478004181715875,77.07264661512771,89.08958444002778,90.11439440492575,normal
pole_75,28.422053618730345,76.95906713846905,197.702804538569,213.31172248794115,normal
pole_76,28.565335288681386,76.96691035790418,231.9020589221823,216.76708544158194,normal
pole_77,28.802650950124487,76.97541401780619,93.55932438040645,86.69648671346073,normal
pole_78,28.534858677698345,76.97471238384071,245.62527003877273,248.75705805385056,normal
pole_79,28.805430852607063,76.89544680926818,89.06911131727571,92.0752325051245,normal
pole_80,28.84680207019399,77.16983845325362,194.7432955826391,211.8074845915988,normal
pole_81,28.707834134072158,77.13116976771445,75.7938542988269,157.81158030785744,normal
pole_82,28.609915235303273,77.14247645337628,187.82165127432353,185.7399935526099,normal
pole_83,28.859461721173545,76.88474116348023,178.4243629646557,171.74528120867893,normal
pole_84,28.55031063843746,76.954864276084,244.23294601848497,252.59325811437938,normal
pole_85,28.595942603945392,77.37588033432068,119.11883924518484,127.01107081772095,normal
pole_86,28.603098628997447,77.01728743146369,121.66715003677591,132.8878265619228,normal
pole_87,28.48240348716499,77.28644995166538,181.06484360438563,172.22750539625275,normal
pole_88,28.43653105989552,77.31350905872512,164.7212438879403,173.73030297166713,normal
pole_89,28.602767301439336,76.91948262352919,209.5035553809504,216.11830784009595,normal
pole_90,28.489141998536425,77.30897464958746,185.62888734643906,172.61444273464255,normal
pole_91,28.63564759699413,77.34890457600817,93.20808733693337,98.11520410626899,normal
pole_92,28.88965333667997,77.12274849864951,130.958962838258,134.06338381045515,normal
pole_93,28.440528682306233,77.28376773166701,146.69906194726204,134.75947468313595,normal
pole_94,28.861654174236023,76.89758260373759,208.68202640017236,222.09261730625798,normal
pole_95,28.718666436131784,77.31511505722806,235.58015943379476,227.06765048902497,normal
pole_96,28.86128374699383,76.83845449117877,151.64810978258015,165.8383061910997,normal
pole_97,28.801088458386488,77.10301754053123,243.87399406920161,251.8448560112454,normal
pole_98,28.538151201077383,77.15413944453023,106.15593639457357,115.97592332083688,normal
pole_99,28.85760692274691,77.01123479069362,106.75950962538968,107.07581476845812,normal
pole_100,28.60038423106745,77.33014568693356,170.21389914843837,180.04890225995558,normal
pole_101,28.629733112255273,76.98609989031695,154.64771499467219,158.72739617657504,normal
pole_102,28.415918305124528,77.1325232969638,181.7914256827659,179.71957590591543,normal
pole_103,28.728942696600843,77.011867397196,130.204212552664,123.78139703711847,normal
pole_104,28.63364750757097,77.17858158997787,171.15550000470515,180.5348849763361,normal
pole_105,28.86869923415487,76.88309955462408,72.15402619515059,78.10748738282285,normal
pole_106,28.663580075066925,77.23653991152871,103.23695637909591,95.13443829105572,normal
pole_107,28.805564432475038,77.2519042354557,225.78256770637523,228.1793298892596,normal
pole_108,28.834365641464906,77.12434417780197,149.37960044320417,141.36557446067224,normal
pole_109,28.726986223793805,76.85517773650632,177.42867528176296,167.12012016610615,normal
pole_110,28.729532040289698,77.38080135261684,99.18767284726565,108.82000919377197,normal
pole_111,28.871289814164214,77.34417678568859,146.4567692304301,156.71467650183348,normal
pole_112,28.865974063956724,77.19344440692744,97.58625586835564,97.13379726088075,normal
pole_113,28.522061606142074,76.98322901234876,181.97414891280147,190.37728464943106,normal
pole_114,28.455083501203973,77.02484817323798,164.809660316457,164.07902679360723,normal
pole_115,28.651024903361762,76.9031967632302,223.8590166320263,222.90903776946476,normal
pole_116,28.556366467027463,77.14461311748536,132.2763237487978,127.9448076935917,normal
pole_117,28.63232442014517,76.9924155972698,73.35016824727705,78.49766565967573,normal
pole_118,28.791876031580745,77.14219880643512,54.01305837790309,53.024672583323834,normal
pole_119,28.562528258038448,77.06492869148755,160.9724895859972,160.32413626122766,normal
pole_120,28.446847840301707,76.93994564495549,242.09278445863984,222.88325136448654,normal
pole_121,28.48731400881135,77.27920081161861,87.26614586263908,84.97561361098987,normal
pole_122,28.737320655071,76.86701168972898,185.3889650227546,197.07536633516224,normal
pole_123,28.547248783205255,77.2016223983038,168.83023652483178,182.29381419504392,normal
pole_124,28.753600780116866,77.33556229498525,64.41833879968586,62.274513472848895,normal
pole_125,28.74336412919472,77.04748221335595,228.2930208490703,212.3132461931588,normal
pole_126,28.647418448873267,77.01238820280338,166.1461391964222,160.53715139066276,normal
pole_127,28.57555267286435,77.36820226089614,179.06672852262696,179.1212393544509,normal
pole_128,28.70210502886657,77.2448640581866,166.16383232603604,171.54113822644732,normal
pole_129,28.652501365116724,77.0665086144798,177.3808108656732,178.1440046763549,normal
pole_130,28.490558688787154,77.05373354087016,129.37675394182244,128.50825177267106,normal
pole_131,28.44011130795195,77.33730617491646,237.28384934325064,242.14507590315858,normal
pole_132,28.577963872135193,76.94204457547879,74.38742903837297,67.51570864742492,normal
pole_133,28.473584998587476,77.33721151533422,180.32302656662895,182.19365377018735,normal
pole_134,28.819559162296596,76.94198699769932,110.20582389397929,103.4414924225003,normal
pole_135,28.77851854906489,77.28114414077676,207.39232850467843,206.49888080903636,normal
pole_136,28.688145778617397,76.83716539476566,162.3885393238989,454.31285647186945,normal
pole_137,28.414345792803758,76.84591114555818,242.49836620762966,238.0322236009938,normal
pole_138,28.63413583606957,76.8028226103332,248.7086616198156,268.7657203267756,normal
pole_139,28.46423013939089,77.0850810443436,159.96708005951106,160.8219122449411,normal
pole_140,28.5319217621712,77.16625464995546,206.79272911308445,217.7762106460697,normal
pole_141,28.785897525484085,77.39457623810031,242.62096172553044,244.20466772035707,normal
pole_142,28.789442068785718,77.26623238688106,155.14188329400102,156.65568220709176,normal
pole_143,28.844599694805943,77.24395377215325,131.06686436084095,138.50537648237423,normal
pole_144,28.694683712480092,77.11403089850114,213.80200898735498,204.11217955827468,normal
pole_145,28.754277399099973,77.19713185909886,137.1630486741588,124.00047305365398,normal
pole_146,28.72334849684934,77.05957695560222,114.91807891233759,110.84546511917839,normal
pole_147,28.888529986397618,77.12900440802335,182.74783356233914,316.4659944480191,normal
pole_148,28.700891223343127,77.37307232065376,149.65339282697133,142.6387386244733,normal
pole_149,28.87457774888394,77.14446399833523,161.93296251807064,151.2938391160917,normal
pole_150,28.781689711982295,76.9513435781246,218.1066406210097,212.84087067990941,normal
pole_151,28.810746863314307,76.87247273232369,100.01429243148507,105.70737522433186,normal
pole_152,28.72764968358722,76.94555916064654,62.42316154109477,62.69148427172239,normal
pole_153,28.53505098473507,77.32400835446589,147.26685039592172,158.15839823969674,normal
pole_154,28.764492197449208,76.89354058078716,116.67307931852542,106.58790978667008,normal
pole_155,28.703679093506064,76.97869143845871,154.07548073645353,145.4377851314289,normal
pole_156,28.521451030034594,76.90397053733085,228.58025493095764,214.53932761794138,normal
pole_157,28.535626549238934,76.88714782709684,199.9929654328795,187.41186149949374,normal
pole_158,28.88120845692607,77.31630573805204,75.3128766946951,78.59566326583446,normal
pole_159,28.552194635076322,77.23885495008234,235.79196833000563,234.3116039555992,normal
pole_160,28.557434892286693,77.25196390299801,129.8467563737941,142.1309077065096,normal
pole_161,28.72218983389007,77.20477161330719,95.51656039628955,102.43179204852026,normal
pole_162,28.69038619072439,76.90444027084537,231.57183262015104,213.0289547262431,normal
pole_163,28.45812479665775,77.01395995300506,156.77251132936306,146.74377000488042,normal
pole_164,28.867422711204604,76.92641785520654,94.82154995564377,99.69056339226448,normal
pole_165,28.58666103105692,77.08896643254256,237.07649597006068,219.58732782341997,normal
pole_166,28.834319041786728,76.97702332995398,129.3384761818112,137.0909778912683,normal
pole_167,28.72362760125155,77.08438147662875,60.184901283721075,65.18448841137253,normal
pole_168,28.565832002653732,77.35261642759357,186.363652348056,369.4294362382147,normal
pole_169,28.80684422026642,77.32510098507503,156.7744545969811,336.7006454770084,normal
pole_170,28.59327736096761,77.08826082265394,200.9132015253809,192.17422232408586,normal
pole_171,28.75466359413874,77.27527242653957,142.1244575662633,134.81790171259556,normal
pole_172,28.59991641875005,77.16172111893955,218.30884117138328,209.22275453433778,normal
pole_173,28.71660049384812,77.18543239727686,65.81281615768488,60.195525703938934,normal
pole_174,28.460236058411656,77.26874882206896,136.5499206382117,367.0873358648419,normal
pole_175,28.60160550365495,77.09417593918104,66.82691983274069,64.56798268680666,normal
pole_176,28.78520602366883,76.97778014165421,237.23711544716159,225.30829135301252,normal
pole_177,28.82295681931129,76.92731280553416,61.57149629535288,56.44200105722381,normal
pole_178,28.483544702652093,77.2872215221601,213.2201835088543,205.28627853270973,normal
pole_179,28.826883072445227,77.05826202102725,145.04373809213766,143.41493490147704,normal
pole_180,28.785058521454165,77.1836177016962,63.75338568242719,61.49598182429614,normal
pole_181,28.825588625878577,77.0488240619527,71.55796645437194,69.09805308556102,normal
pole_182,28.546231424543596,77.37928424689764,213.4422409668224,211.10162374239977,normal
pole_183,28.537348394260253,77.3010476712364,65.96891204617516,142.2689763345524,normal
pole_184,28.688795440130235,77.02278140696487,168.63284069991977,184.46971391410412,normal
pole_185,28.480179246810373,76.99876428772951,190.6977750657416,200.8410532765002,normal
pole_186,28.426369364143852,77.16021785402799,177.83120780737602,191.4207971484687,normal
pole_187,28.47555828715235,76.9607578451045,103.81518607695969,95.26603225207398,normal
pole_188,28.83455890751742,77.07175605120972,122.9517383244773,115.2648943000583,normal
pole_189,28.428835915226372,77.02111674688396,60.76252302806622,62.945346051760275,normal
pole_190,28.418104945138595,77.03990044086767,197.1055556605537,190.87041104845133,normal
pole_191,28.412096429297012,77.03218432309272,70.65170135676884,64.53229187279733,normal
pole_192,28.756616921035935,76.97107797827601,159.122913188723,151.77768890137125,normal
pole_193,28.572958242399817,76.99181658868052,129.35645405423782,118.75124193604601,normal
pole_194,28.81226521856101,77.34770745334035,182.03910967043785,179.21442730698743,normal
pole_195,28.74971566094537,77.06865197417848,246.02408255804747,246.54219385749502,normal
pole_196,28.68962985631357,77.19463524447528,126.31892667343452,121.6094151811043,normal
pole_197,28.83030701549343,77.23906517280402,192.50456755024388,175.28561487453635,normal
pole_198,28.413815048451315,77.03371342107276,113.69611005790578,108.51459394045706,normal
pole_199,28.83272152310179,77.17270421732988,157.0745877242295,416.0347560131587,normal
pole_200,28.83449435046293,76.82305009444052,218.33951835087186,218.6826370613323,normal
pole_201,28.415045558963733,77.02529649582056,56.6322031976223,56.205685367683884,normal
pole_202,28.853707579985432,76.95913269722395,88.01974964007584,88.31792874743005,normal
pole_203,28.436344553719675,76.87498494485766,247.0362133938584,239.95020826630181,normal
pole_204,28.88866398602981,77.18510001306481,206.55485885792376,206.66902542958624,normal
pole_205,28.527751572179778,76.81145847102717,123.57544856903249,113.60853869979722,normal
pole_206,28.437028968810473,76.87788347579006,169.6157171125778,178.66602935123467,normal
pole_207,28.457043534204335,77.3263093279722,75.6577035749105,75.83949525964725,normal
pole_208,28.763439724741044,77.27492581884215,100.93392886698848,101.28427978744367,normal
pole_209,28.424755922839473,76.99603910289744,127.32611338169868,137.68603074417373,normal
pole_210,28.531810547605332,77.13964024718398,176.27653704649782,171.86878742284694,normal
pole_211,28.8933321048313,76.89922358052756,93.1688539058956,94.20708536171594,normal
pole_212,28.59157475430746,77.257411203506,60.24369360531594,64.38730768857803,normal
pole_213,28.412706702244456,76.81886318738081,183.1192403937339,193.94880457517402,normal
pole_214,28.76861071474131,76.8614486653681,248.78201690477064,539.3861867544927,normal
pole_215,28.58991198412561,76.8248908200131,170.00912468629002,170.25692215715256,normal
pole_216,28.660834316009243,76.8244323596667,103.13197991198157,96.30392059706271,normal
pole_217,28.663219925453603,77.32984325086443,153.59017185357393,140.05089401660805,normal
pole_218,28.579983592791493,76.84438891171735,74.96114168819723,78.56974662343008,normal
pole_219,28.401598658810414,76.91630318142191,235.08960490550527,257.830238119164,normal
pole_220,28.778089091184786,77.21850467918023,174.61254811844265,175.3117029484578,normal
pole_221,28.590490917088896,77.36368006955453,98.60997207257421,108.10581353941862,normal
pole_222,28.84826120574634,77.26757800411387,66.46926742885648,66.75211931964017,normal
pole_223,28.652943444449633,77.23160917828329,98.60944707279116,91.00841362286864,normal
pole_224,28.60718353177199,77.00956229733116,51.38954212612219,51.236165431064485,normal
pole_225,28.62333886020004,76.82254173746715,139.2735954575342,144.05594994940873,normal
pole_226,28.687533498490364,76.86538018500659,69.36326916661395,71.17936581749574,normal
pole_227,28.49379119886991,76.99982660048602,186.69443736017502,182.1208344306817,normal
pole_228,28.477415157248945,76.84452869237599,236.92426375556747,246.6001987501827,normal
pole_229,28.791034291067646,77.25074901187732,91.76431497108102,84.74120875784457,normal
pole_230,28.737155506723838,77.12619144547168,221.62297918895362,224.15782307607984,normal
pole_231,28.772802753524683,77.30590292769949,62.77119489887517,64.89786604286724,normal
pole_232,28.869328097694822,76.87237942582745,222.90514461398706,202.47986622795338,normal
pole_233,28.588987312958267,77.18666245446161,215.05937605747621,229.39428219297588,normal
pole_234,28.742352536564066,77.04433822011798,205.22526498750858,542.4163539474847,normal
pole_235,28.55580641760938,77.32164519482848,51.00009344926415,54.3888963075313,normal
pole_236,28.642671193020117,77.34845535528667,204.88775850637776,202.40878508842698,normal
pole_237,28.66877103500785,77.2929362794486,235.8714339186687,246.77528683058566,normal
pole_238,28.56073661094648,76.93208397556937,207.33340906499438,226.774548344355,normal
pole_239,28.797349484668434,76.85177218377862,221.57660216945496,226.3542841494361,normal
pole_240,28.834852488943074,76.90441743781486,212.42824719413784,203.10905555384565,normal
pole_241,28.566110624878196,77.00645029375188,67.4749297358135,119.6392104890436,normal
pole_242,28.743737333348083,77.24056240378803,224.2759558143979,210.68334381184147,normal
pole_243,28.628253078428468,77.23196938300569,200.33141282148708,200.75211326257977,normal
pole_244,28.647931575090244,76.9959199068494,167.33867848026676,168.84275199468505,normal
pole_245,28.741570792390597,76.82520028142108,187.857879881045,180.7100808490205,normal
pole_246,28.572809963389435,77.05159800731755,84.22056312344672,89.92209476039231,normal
pole_247,28.845853514212298,76.85959768053692,136.50124269852205,126.35682643031863,normal
pole_248,28.537260696308437,77.28235190908016,221.55000016223042,201.83831959047984,normal
pole_249,28.713934146455262,77.22820330154553,53.01498824064845,54.421750532148785,normal
pole_250,28.471958233778413,76.85749999774809,115.72969118606355,110.70391594467362,normal
pole_251,28.563406128791396,76.91466896669678,67.40245272114136,66.92914578124238,normal
pole_252,28.854901880225963,77.13116972869194,54.053514224820695,53.863162988959196,normal
pole_253,28.6721595310973,77.21383915642993,226.3886863664924,234.91036748673636,normal
pole_254,28.705262194823604,77.36058849610427,155.75210733427463,157.38638501871034,normal
pole_255,28.51582758645769,76.98809103599713,174.916177801822,166.94620149810316,normal
pole_256,28.81862994679353,77.08095197539888,232.7444453287929,238.1302211491596,normal
pole_257,28.79491861089411,77.38476297168964,52.20190571104042,53.013907689447244,normal
pole_258,28.66821066732926,76.97758235714733,178.3339133282746,172.0725956171932,normal
pole_259,28.781867578671047,77.23026385248494,183.66672970535947,191.63132752462334,normal
pole_260,28.899013238762112,76.84994028299022,103.88714734555089,99.63833632965118,normal
pole_261,28.477354765273592,77.32967137878448,86.12644980894734,93.75790516120244,normal
pole_262,28.543246847181923,77.31859832809735,138.17937142023044,146.15147562675247,normal
pole_263,28.723537785808013,76.89908494987243,58.57315778577097,62.59170515520052,normal
pole_264,28.663339450080475,77.2747351427715,227.5383218396292,230.5282309243809,normal
pole_265,28.755984315081353,77.12392723216824,115.80550643394633,120.79148391906996,normal
pole_266,28.446916829195562,77.13895371041114,216.28999932729954,227.4486089629913,normal
pole_267,28.7145283488452,77.29831070410499,99.1196764775116,108.32330343284843,normal
pole_268,28.587911412490136,77.34060651594115,98.41469410879986,96.099985045109,normal
pole_269,28.45943576809367,77.26891518605501,178.64115670050384,181.70032701806485,normal
pole_270,28.688158936979605,77.03956710281918,113.4966095850636,119.99939892602326,normal
pole_271,28.86556477840823,77.16094078158521,87.59101749803648,88.64017894798144,normal
pole_272,28.630368414188634,77.38079140409073,203.2805430842065,205.836016457232,normal
pole_273,28.674565422347328,77.1495447614227,157.74614203176176,166.6664068811297,normal
pole_274,28.598322259982215,77.22463421537896,161.68209290846306,146.69569452835512,normal
pole_275,28.825458564700106,77.02698661520097,177.67360226746905,184.71461848085232,normal
pole_276,28.863716640362107,77.24780583459828,137.4547188096538,305.62377258318486,normal
pole_277,28.842951851889985,76.91370581501117,231.76796399641836,229.40990143201202,normal
pole_278,28.748555421801164,77.16752680773946,201.40195888790214,213.87123884136363,normal
pole_279,28.405819508457252,77.29006995416599,189.6045737163924,189.44056535149303,normal
pole_280,28.510313199025063,77.3785966553264,104.933722982109,98.22606428487978,normal
pole_281,28.62147703971409,77.28942916511602,69.19412490267135,72.39732211888003,normal
pole_282,28.511055219940076,77.13030342292903,124.21370547977418,114.16318051696715,normal
pole_283,28.420079845348653,77.18610290492504,108.4127851227122,101.62000580634721,normal
pole_284,28.560247716493055,77.01087555654163,180.2849064339556,192.87747419542364,normal
pole_285,28.444247802987665,77.20673224444222,57.58534963375062,54.74660822026079,normal
pole_286,28.430172645532437,77.11420695783222,50.72433151509224,46.901651013439924,normal
pole_287,28.497866128036254,77.38128545219652,197.64215763988588,193.9708589287564,normal
pole_288,28.41375265747996,77.20310022409622,118.31346287154993,107.04741177530913,normal
pole_289,28.827744238715916,77.00297704435077,84.13133753522987,82.24556927765192,normal
pole_290,28.677237825706303,76.86955941610526,189.74301702843664,192.6066379705753,normal
pole_291,28.624613265615725,77.11587160420305,79.03483749463196,79.57443363497661,normal
pole_292,28.77525409192954,77.04096536288266,155.29664505395846,161.40066693472696,normal
pole_293,28.88624491377263,76.86672649050045,183.58868381285578,196.17377290390405,normal
pole_294,28.724644731967288,77.39861364003798,155.15971874311867,158.58074654296584,normal
pole_295,28.55543323973681,77.26158115984275,212.85457770522052,197.77050020539576,normal
pole_296,28.74024118133325,76.92553294285887,172.69791515813205,171.84308661762705,normal
pole_297,28.645258404076746,77.02461954435343,179.5721506204264,176.9392411188054,normal
pole_298,28.497495108976764,76.83438882361392,229.97573582945208,247.76422329115636,normal
pole_299,28.87005958811459,77.37832750495062,226.07957055160713,224.38462443495538,normal
pole_300,28.73796537673576,76.83367035492806,94.3029547894634,86.68285651939468,normal
pole_301,28.71596304910798,77.03229455524941,201.8393827347051,218.67063175680732,normal
pole_302,28.84050869265962,77.38679220561924,98.35352132550108,107.38880772137654,normal
pole_303,28.66599611519997,77.30599809120548,134.9688581190848,144.65613124459182,normal
pole_304,28.4430496408604,77.18005850302589,246.7734244194597,254.2870486546838,normal
pole_305,28.496498361577046,76.8008943816449,176.55735602264878,169.2084141150709,normal
pole_306,28.778422252599142,77.04367698622272,243.77937343843394,224.97090066127586,normal
pole_307,28.481098930514996,77.2689113501551,232.35543581831521,252.08093932413468,normal
pole_308,28.639744894519822,76.94602237467127,56.25315023515947,55.05967986779477,normal
pole_309,28.744172307947714,77.35889575649792,88.2619018170517,94.70132339396051,normal
pole_310,28.799191286816416,77.11769469118755,94.51507463805524,85.97089305961354,normal
pole_311,28.450898412877113,76.95289184596771,53.06958015668244,53.60356246720456,normal
pole_312,28.41719045606375,77.31853068671114,188.07497163110784,198.14988156295558,normal
pole_313,28.475565400461953,77.26451685926293,156.2671674432695,314.0763107488144,normal
pole_314,28.7645837104164,76.99163700116398,218.8522960021797,240.03212581487682,normal
pole_315,28.53602154063106,77.33674661027712,185.92735040047782,511.7193445932068,normal
pole_316,28.86669347548026,76.80029774998701,122.16421098760534,113.15472121916397,normal
pole_317,28.53667966599654,77.08567012377519,173.92424455748255,190.7782126785798,normal
pole_318,28.606747224699344,77.34702292339676,100.08546798852501,94.53483133394276,normal
pole_319,28.646066913288493,76.90080707279375,115.95573177486669,213.89182470219478,normal
pole_320,28.626118385283263,77.34261111643922,205.0197513901629,216.89216936255306,normal
pole_321,28.858301004529977,76.95402708692427,144.0843642950919,150.1389273146317,normal
pole_322,28.865785332999536,77.3707988496431,237.05968873479398,255.48649446666207,normal
pole_323,28.40774940737193,77.15326280355374,208.26420690211475,228.99802608977583,normal
pole_324,28.818785238646726,76.8373978982725,212.04610014182953,229.09226239318514,normal
pole_325,28.451933631241367,77.20400247756473,245.08198020343613,229.11878022174304,normal
pole_326,28.582257588525483,76.80921781583781,145.49414339022354,138.84751859955796,normal
pole_327,28.510441037776296,77.33074289456202,168.42757355144118,183.96984408160202,normal
pole_328,28.451531327124954,77.08515485203134,201.6154142672191,218.06195243299166,normal
pole_329,28.806137117830005,77.02990007898217,87.05284907555328,82.90783062743036,normal
pole_330,28.66851681902994,77.29185022728724,131.5267505146793,124.38300268020195,normal
pole_331,28.753622742026547,76.8609887731262,184.9443535947782,199.1416008782008,normal
pole_332,28.87523829193502,77.32368820023929,146.78415178257606,319.03477111697833,normal
pole_333,28.526558452831548,76.81352580421449,71.07255332333733,73.28077444929448,normal
pole_334,28.743920014446342,77.0989541727601,86.4660921937986,82.66724733476558,normal
pole_335,28.835180956510904,77.26256186049541,195.81787302780245,209.57332659684357,normal
pole_336,28.56244415211174,77.10196668603008,191.13486556472856,199.61648697876728,normal
pole_337,28.614874500982843,77.25071357461509,55.5793284536318,55.33641128012984,normal
pole_338,28.55739857247364,77.07101323431276,127.98235833961576,130.6209520912428,normal
pole_339,28.852591755411353,77.21082378549458,243.99387755200803,267.064084689955,normal
pole_340,28.75603085760375,77.28128558793672,247.45820516120983,259.2483107717931,normal
pole_341,28.60513636024916,77.282647192849,166.78702669044603,161.78137674253878,normal
pole_342,28.725575709308526,77.0357484442465,159.78049923173745,167.78854256979992,normal
pole_343,28.425397721303955,77.2074873810057,71.04645460844532,70.71647320664711,normal
pole_344,28.612187857866715,77.11273452585559,239.2197707756558,256.68089232624556,normal
pole_345,28.460012296077355,76.87089627040777,151.20286144732708,151.19181747438898,normal
pole_346,28.43659739351122,76.8118621138253,103.34365203810496,110.49911747854388,normal
pole_347,28.779933081177994,77.31921989084265,232.91657230764469,227.59702112160022,normal
pole_348,28.513592141482537,76.93898151843814,225.99339098977364,217.43727870979717,normal
